item_id,item_name,category,dimensions,weight,fragility,expiry_date,current_location,entry_date
ITEM_0561,Product_561,Furniture,"{'length': 67, 'width': 10, 'height': 25}",16.28,False,2024-07-15,ZONE_2-R10-B20,2023-07-16
ITEM_0562,Product_562,Machinery,"{'length': 42, 'width': 47, 'height': 12}",16.28,False,2024-07-16,ZONE_1-R1-B14,2023-07-17
ITEM_0563,Product_563,Furniture,"{'length': 34, 'width': 29, 'height': 17}",16.28,False,2024-07-17,ZONE_3-R2-B20,2023-07-18
ITEM_0564,Product_564,Machinery,"{'length': 14, 'width': 21, 'height': 27}",16.28,False,2024-07-18,ZONE_3-R9-B19,2023-07-19
ITEM_0565,Product_565,Pharmaceuticals,"{'length': 87, 'width': 19, 'height': 19}",16.28,True,2024-07-19,ZONE_3-R8-B13,2023-07-20
ITEM_0566,Product_566,Food,"{'length': 49, 'width': 25, 'height': 8}",16.28,True,2024-07-20,ZONE_3-R3-B1,2023-07-21
ITEM_0567,Product_567,Machinery,"{'length': 32, 'width': 12, 'height': 16}",16.28,False,2024-07-21,ZONE_2-R7-B20,2023-07-22
ITEM_0568,Product_568,Machinery,"{'length': 36, 'width': 47, 'height': 26}",16.28,True,2024-07-22,ZONE_1-R1-B17,2023-07-23
ITEM_0569,Product_569,Furniture,"{'length': 94, 'width': 16, 'height': 23}",16.28,True,2024-07-23,ZONE_5-R6-B1,2023-07-24
ITEM_0570,Product_570,Food,"{'length': 80, 'width': 10, 'height': 26}",16.28,False,2024-07-24,ZONE_4-R1-B6,2023-07-25
ITEM_0571,Product_571,Furniture,"{'length': 20, 'width': 34, 'height': 24}",16.28,False,2024-07-25,ZONE_5-R10-B1,2023-07-26
ITEM_0572,Product_572,Machinery,"{'length': 85, 'width': 28, 'height': 11}",16.28,True,2024-07-26,ZONE_4-R7-B12,2023-07-27
ITEM_0573,Product_573,Furniture,"{'length': 26, 'width': 26, 'height': 26}",16.28,True,2024-07-27,ZONE_5-R5-B8,2023-07-28
ITEM_0574,Product_574,Food,"{'length': 25, 'width': 10, 'height': 27}",16.28,False,2024-07-28,ZONE_3-R3-B17,2023-07-29
ITEM_0575,Product_575,Machinery,"{'length': 64, 'width': 49, 'height': 19}",16.28,False,2024-07-29,ZONE_1-R7-B7,2023-07-30
ITEM_0576,Product_576,Machinery,"{'length': 28, 'width': 40, 'height': 13}",16.28,True,2024-07-30,ZONE_2-R6-B13,2023-07-31
ITEM_0577,Product_577,Food,"{'length': 64, 'width': 21, 'height': 11}",16.28,True,2024-07-31,ZONE_2-R1-B20,2023-08-01
ITEM_0578,Product_578,Clothing,"{'length': 19, 'width': 37, 'height': 29}",16.28,True,2024-08-01,ZONE_2-R7-B11,2023-08-02
ITEM_0579,Product_579,Machinery,"{'length': 94, 'width': 35, 'height': 11}",16.28,False,2024-08-02,ZONE_2-R7-B10,2023-08-03
ITEM_0580,Product_580,Food,"{'length': 74, 'width': 17, 'height': 26}",16.28,True,2024-08-03,ZONE_2-R2-B5,2023-08-04
ITEM_0581,Product_581,Food,"{'length': 49, 'width': 15, 'height': 25}",16.28,True,2024-08-04,ZONE_4-R6-B20,2023-08-05
ITEM_0582,Product_582,Machinery,"{'length': 67, 'width': 13, 'height': 18}",16.28,False,2024-08-05,ZONE_4-R4-B18,2023-08-06
ITEM_0583,Product_583,Furniture,"{'length': 46, 'width': 45, 'height': 24}",16.28,True,2024-08-06,ZONE_3-R6-B16,2023-08-07
ITEM_0584,Product_584,Furniture,"{'length': 20, 'width': 15, 'height': 24}",16.28,False,2024-08-07,ZONE_3-R7-B4,2023-08-08
ITEM_0585,Product_585,Electronics,"{'length': 48, 'width': 17, 'height': 21}",16.28,True,2024-08-08,ZONE_5-R3-B4,2023-08-09
ITEM_0586,Product_586,Pharmaceuticals,"{'length': 98, 'width': 18, 'height': 21}",16.28,True,2024-08-09,ZONE_1-R5-B18,2023-08-10
ITEM_0587,Product_587,Furniture,"{'length': 94, 'width': 13, 'height': 11}",16.28,False,2024-08-10,ZONE_1-R1-B5,2023-08-11
ITEM_0588,Product_588,Pharmaceuticals,"{'length': 68, 'width': 12, 'height': 14}",16.28,True,2024-08-11,ZONE_1-R1-B5,2023-08-12
ITEM_0589,Product_589,Food,"{'length': 71, 'width': 20, 'height': 26}",16.28,True,2024-08-12,ZONE_3-R3-B3,2023-08-13
ITEM_0590,Product_590,Machinery,"{'length': 32, 'width': 22, 'height': 10}",16.28,False,2024-08-13,ZONE_4-R3-B11,2023-08-14
ITEM_0591,Product_591,Clothing,"{'length': 72, 'width': 42, 'height': 9}",16.28,False,2024-08-14,ZONE_3-R10-B13,2023-08-15
ITEM_0592,Product_592,Clothing,"{'length': 22, 'width': 34, 'height': 28}",16.28,False,2024-08-15,ZONE_2-R3-B2,2023-08-16
ITEM_0593,Product_593,Food,"{'length': 35, 'width': 38, 'height': 23}",16.28,True,2024-08-16,ZONE_2-R1-B15,2023-08-17
ITEM_0594,Product_594,Machinery,"{'length': 76, 'width': 33, 'height': 10}",16.28,False,2024-08-17,ZONE_1-R5-B6,2023-08-18
ITEM_0595,Product_595,Machinery,"{'length': 38, 'width': 44, 'height': 16}",16.28,True,2024-08-18,ZONE_4-R4-B3,2023-08-19
ITEM_0596,Product_596,Furniture,"{'length': 54, 'width': 45, 'height': 13}",16.28,False,2024-08-19,ZONE_3-R2-B2,2023-08-20
ITEM_0597,Product_597,Furniture,"{'length': 34, 'width': 20, 'height': 16}",16.28,True,2024-08-20,ZONE_1-R6-B13,2023-08-21
ITEM_0598,Product_598,Pharmaceuticals,"{'length': 43, 'width': 24, 'height': 11}",16.28,False,2024-08-21,ZONE_3-R2-B13,2023-08-22
ITEM_0599,Product_599,Clothing,"{'length': 83, 'width': 26, 'height': 20}",16.28,True,2024-08-22,ZONE_2-R9-B7,2023-08-23
ITEM_0600,Product_600,Clothing,"{'length': 67, 'width': 10, 'height': 15}",16.28,True,2024-08-23,ZONE_3-R3-B3,2023-08-24
ITEM_0601,Product_601,Pharmaceuticals,"{'length': 36, 'width': 33, 'height': 18}",16.28,False,2024-08-24,ZONE_5-R6-B15,2023-08-25
ITEM_0602,Product_602,Furniture,"{'length': 27, 'width': 11, 'height': 19}",16.28,False,2024-08-25,ZONE_3-R7-B20,2023-08-26
ITEM_0603,Product_603,Furniture,"{'length': 40, 'width': 30, 'height': 13}",16.28,False,2024-08-26,ZONE_5-R5-B9,2023-08-27
ITEM_0604,Product_604,Pharmaceuticals,"{'length': 14, 'width': 45, 'height': 24}",16.28,False,2024-08-27,ZONE_4-R6-B13,2023-08-28
ITEM_0605,Product_605,Clothing,"{'length': 62, 'width': 15, 'height': 20}",16.28,False,2024-08-28,ZONE_4-R8-B7,2023-08-29
ITEM_0606,Product_606,Clothing,"{'length': 53, 'width': 12, 'height': 13}",16.28,False,2024-08-29,ZONE_3-R7-B12,2023-08-30
ITEM_0607,Product_607,Food,"{'length': 14, 'width': 40, 'height': 24}",16.28,False,2024-08-30,ZONE_2-R1-B3,2023-08-31
ITEM_0608,Product_608,Food,"{'length': 94, 'width': 40, 'height': 10}",16.28,False,2024-08-31,ZONE_2-R8-B16,2023-09-01
ITEM_0609,Product_609,Furniture,"{'length': 89, 'width': 15, 'height': 16}",16.28,False,2024-09-01,ZONE_2-R7-B16,2023-09-02
ITEM_0610,Product_610,Furniture,"{'length': 23, 'width': 48, 'height': 7}",16.28,True,2024-09-02,ZONE_2-R2-B15,2023-09-03
ITEM_0611,Product_611,Electronics,"{'length': 70, 'width': 18, 'height': 25}",16.28,False,2024-09-03,ZONE_4-R6-B2,2023-09-04
ITEM_0612,Product_612,Clothing,"{'length': 22, 'width': 41, 'height': 7}",16.28,True,2024-09-04,ZONE_1-R5-B13,2023-09-05
ITEM_0613,Product_613,Electronics,"{'length': 65, 'width': 36, 'height': 22}",16.28,True,2024-09-05,ZONE_1-R9-B3,2023-09-06
ITEM_0614,Product_614,Clothing,"{'length': 95, 'width': 19, 'height': 26}",16.28,False,2024-09-06,ZONE_2-R6-B11,2023-09-07
ITEM_0615,Product_615,Furniture,"{'length': 88, 'width': 35, 'height': 7}",16.28,True,2024-09-07,ZONE_4-R5-B3,2023-09-08
ITEM_0616,Product_616,Machinery,"{'length': 36, 'width': 13, 'height': 22}",16.28,True,2024-09-08,ZONE_5-R4-B18,2023-09-09
ITEM_0617,Product_617,Machinery,"{'length': 29, 'width': 32, 'height': 17}",16.28,False,2024-09-09,ZONE_1-R8-B4,2023-09-10
ITEM_0618,Product_618,Pharmaceuticals,"{'length': 50, 'width': 22, 'height': 24}",16.28,True,2024-09-10,ZONE_2-R6-B20,2023-09-11
ITEM_0619,Product_619,Pharmaceuticals,"{'length': 69, 'width': 47, 'height': 17}",16.28,True,2024-09-11,ZONE_3-R5-B10,2023-09-12
ITEM_0620,Product_620,Pharmaceuticals,"{'length': 43, 'width': 12, 'height': 29}",16.28,True,2024-09-12,ZONE_5-R10-B1,2023-09-13
ITEM_0621,Product_621,Electronics,"{'length': 60, 'width': 36, 'height': 24}",16.28,False,2024-09-13,ZONE_3-R9-B4,2023-09-14
ITEM_0622,Product_622,Pharmaceuticals,"{'length': 63, 'width': 15, 'height': 14}",16.28,True,2024-09-14,ZONE_4-R8-B6,2023-09-15
ITEM_0623,Product_623,Furniture,"{'length': 61, 'width': 13, 'height': 29}",16.28,False,2024-09-15,ZONE_4-R3-B6,2023-09-16
ITEM_0624,Product_624,Clothing,"{'length': 67, 'width': 17, 'height': 21}",16.28,False,2024-09-16,ZONE_5-R2-B16,2023-09-17
ITEM_0625,Product_625,Pharmaceuticals,"{'length': 33, 'width': 30, 'height': 17}",16.28,True,2024-09-17,ZONE_3-R10-B4,2023-09-18
ITEM_0626,Product_626,Food,"{'length': 68, 'width': 37, 'height': 23}",16.28,False,2024-09-18,ZONE_3-R6-B17,2023-09-19
ITEM_0627,Product_627,Clothing,"{'length': 77, 'width': 11, 'height': 14}",16.28,False,2024-09-19,ZONE_1-R7-B3,2023-09-20
ITEM_0628,Product_628,Electronics,"{'length': 61, 'width': 10, 'height': 7}",16.28,True,2024-09-20,ZONE_5-R4-B20,2023-09-21
ITEM_0629,Product_629,Electronics,"{'length': 90, 'width': 35, 'height': 28}",16.28,True,2024-09-21,ZONE_3-R10-B9,2023-09-22
ITEM_0630,Product_630,Electronics,"{'length': 53, 'width': 14, 'height': 27}",16.28,True,2024-09-22,ZONE_5-R6-B15,2023-09-23
ITEM_0631,Product_631,Electronics,"{'length': 17, 'width': 10, 'height': 22}",16.28,True,2024-09-23,ZONE_4-R9-B10,2023-09-24
ITEM_0632,Product_632,Machinery,"{'length': 88, 'width': 13, 'height': 13}",16.28,True,2024-09-24,ZONE_2-R10-B20,2023-09-25
ITEM_0633,Product_633,Food,"{'length': 22, 'width': 14, 'height': 8}",16.28,True,2024-09-25,ZONE_2-R4-B2,2023-09-26
ITEM_0634,Product_634,Food,"{'length': 25, 'width': 28, 'height': 26}",16.28,False,2024-09-26,ZONE_3-R7-B14,2023-09-27
ITEM_0635,Product_635,Clothing,"{'length': 16, 'width': 16, 'height': 25}",16.28,False,2024-09-27,ZONE_5-R6-B17,2023-09-28
ITEM_0636,Product_636,Electronics,"{'length': 56, 'width': 40, 'height': 25}",16.28,True,2024-09-28,ZONE_5-R9-B6,2023-09-29
ITEM_0637,Product_637,Machinery,"{'length': 27, 'width': 12, 'height': 27}",16.28,True,2024-09-29,ZONE_5-R5-B14,2023-09-30
ITEM_0638,Product_638,Furniture,"{'length': 50, 'width': 45, 'height': 14}",16.28,True,2024-09-30,ZONE_2-R10-B19,2023-10-01
ITEM_0639,Product_639,Machinery,"{'length': 17, 'width': 18, 'height': 13}",16.28,True,2024-10-01,ZONE_1-R2-B15,2023-10-02
ITEM_0640,Product_640,Pharmaceuticals,"{'length': 79, 'width': 28, 'height': 13}",16.28,True,2024-10-02,ZONE_5-R8-B3,2023-10-03
ITEM_0641,Product_641,Electronics,"{'length': 28, 'width': 25, 'height': 13}",16.28,True,2024-10-03,ZONE_4-R9-B20,2023-10-04
ITEM_0642,Product_642,Furniture,"{'length': 36, 'width': 35, 'height': 12}",16.28,True,2024-10-04,ZONE_2-R6-B8,2023-10-05
ITEM_0643,Product_643,Pharmaceuticals,"{'length': 44, 'width': 20, 'height': 11}",16.28,True,2024-10-05,ZONE_1-R3-B18,2023-10-06
ITEM_0644,Product_644,Electronics,"{'length': 79, 'width': 29, 'height': 12}",16.28,False,2024-10-06,ZONE_4-R2-B14,2023-10-07
ITEM_0645,Product_645,Pharmaceuticals,"{'length': 63, 'width': 18, 'height': 24}",16.28,True,2024-10-07,ZONE_2-R8-B4,2023-10-08
ITEM_0646,Product_646,Electronics,"{'length': 45, 'width': 49, 'height': 28}",16.28,False,2024-10-08,ZONE_5-R6-B6,2023-10-09
ITEM_0647,Product_647,Clothing,"{'length': 21, 'width': 44, 'height': 23}",16.28,True,2024-10-09,ZONE_2-R6-B10,2023-10-10
ITEM_0648,Product_648,Pharmaceuticals,"{'length': 31, 'width': 10, 'height': 11}",16.28,False,2024-10-10,ZONE_3-R10-B11,2023-10-11
ITEM_0649,Product_649,Electronics,"{'length': 86, 'width': 28, 'height': 11}",16.28,False,2024-10-11,ZONE_3-R8-B10,2023-10-12
ITEM_0650,Product_650,Electronics,"{'length': 83, 'width': 24, 'height': 25}",16.28,False,2024-10-12,ZONE_5-R6-B12,2023-10-13
ITEM_0651,Product_651,Pharmaceuticals,"{'length': 60, 'width': 13, 'height': 8}",16.28,False,2024-10-13,ZONE_3-R6-B9,2023-10-14
ITEM_0652,Product_652,Machinery,"{'length': 93, 'width': 49, 'height': 26}",16.28,True,2024-10-14,ZONE_4-R9-B6,2023-10-15
ITEM_0653,Product_653,Clothing,"{'length': 88, 'width': 32, 'height': 23}",16.28,False,2024-10-15,ZONE_2-R1-B19,2023-10-16
ITEM_0654,Product_654,Clothing,"{'length': 61, 'width': 36, 'height': 12}",16.28,True,2024-10-16,ZONE_3-R4-B13,2023-10-17
ITEM_0655,Product_655,Pharmaceuticals,"{'length': 99, 'width': 39, 'height': 24}",16.28,False,2024-10-17,ZONE_4-R1-B7,2023-10-18
ITEM_0656,Product_656,Electronics,"{'length': 96, 'width': 48, 'height': 24}",16.28,True,2024-10-18,ZONE_4-R1-B6,2023-10-19
ITEM_0657,Product_657,Machinery,"{'length': 29, 'width': 35, 'height': 13}",16.28,True,2024-10-19,ZONE_4-R3-B7,2023-10-20
ITEM_0658,Product_658,Furniture,"{'length': 71, 'width': 25, 'height': 27}",16.28,True,2024-10-20,ZONE_1-R6-B4,2023-10-21
ITEM_0659,Product_659,Pharmaceuticals,"{'length': 91, 'width': 21, 'height': 11}",16.28,False,2024-10-21,ZONE_4-R9-B6,2023-10-22
ITEM_0660,Product_660,Electronics,"{'length': 33, 'width': 28, 'height': 5}",16.28,True,2024-10-22,ZONE_1-R8-B7,2023-10-23
ITEM_0661,Product_661,Food,"{'length': 48, 'width': 39, 'height': 22}",16.28,True,2024-10-23,ZONE_4-R3-B19,2023-10-24
ITEM_0662,Product_662,Clothing,"{'length': 53, 'width': 33, 'height': 11}",16.28,True,2024-10-24,ZONE_1-R10-B14,2023-10-25
ITEM_0663,Product_663,Machinery,"{'length': 88, 'width': 44, 'height': 7}",16.28,True,2024-10-25,ZONE_1-R9-B19,2023-10-26
ITEM_0664,Product_664,Electronics,"{'length': 22, 'width': 13, 'height': 5}",16.28,False,2024-10-26,ZONE_4-R10-B10,2023-10-27
ITEM_0665,Product_665,Electronics,"{'length': 91, 'width': 38, 'height': 16}",16.28,False,2024-10-27,ZONE_4-R5-B9,2023-10-28
ITEM_0666,Product_666,Furniture,"{'length': 29, 'width': 46, 'height': 5}",16.28,True,2024-10-28,ZONE_3-R3-B18,2023-10-29
ITEM_0667,Product_667,Electronics,"{'length': 31, 'width': 45, 'height': 23}",16.28,True,2024-10-29,ZONE_3-R3-B5,2023-10-30
ITEM_0668,Product_668,Clothing,"{'length': 73, 'width': 46, 'height': 23}",16.28,False,2024-10-30,ZONE_2-R1-B8,2023-10-31
ITEM_0669,Product_669,Electronics,"{'length': 57, 'width': 44, 'height': 5}",16.28,True,2024-10-31,ZONE_1-R1-B5,2023-11-01
ITEM_0670,Product_670,Food,"{'length': 50, 'width': 49, 'height': 14}",16.28,False,2024-11-01,ZONE_4-R2-B9,2023-11-02
ITEM_0671,Product_671,Food,"{'length': 58, 'width': 36, 'height': 14}",16.28,True,2024-11-02,ZONE_3-R10-B4,2023-11-03
ITEM_0672,Product_672,Clothing,"{'length': 42, 'width': 37, 'height': 8}",16.28,True,2024-11-03,ZONE_2-R3-B1,2023-11-04
ITEM_0673,Product_673,Furniture,"{'length': 77, 'width': 21, 'height': 24}",16.28,True,2024-11-04,ZONE_2-R1-B3,2023-11-05
ITEM_0674,Product_674,Food,"{'length': 16, 'width': 17, 'height': 24}",16.28,False,2024-11-05,ZONE_2-R4-B11,2023-11-06
ITEM_0675,Product_675,Food,"{'length': 18, 'width': 14, 'height': 10}",16.28,True,2024-11-06,ZONE_4-R7-B18,2023-11-07
ITEM_0676,Product_676,Electronics,"{'length': 47, 'width': 49, 'height': 26}",16.28,True,2024-11-07,ZONE_1-R9-B6,2023-11-08
ITEM_0677,Product_677,Electronics,"{'length': 88, 'width': 47, 'height': 23}",16.28,True,2024-11-08,ZONE_2-R4-B4,2023-11-09
ITEM_0678,Product_678,Food,"{'length': 71, 'width': 32, 'height': 19}",16.28,True,2024-11-09,ZONE_1-R7-B16,2023-11-10
ITEM_0679,Product_679,Machinery,"{'length': 81, 'width': 12, 'height': 19}",16.28,True,2024-11-10,ZONE_1-R7-B14,2023-11-11
ITEM_0680,Product_680,Electronics,"{'length': 29, 'width': 31, 'height': 26}",16.28,False,2024-11-11,ZONE_3-R6-B20,2023-11-12
ITEM_0681,Product_681,Clothing,"{'length': 24, 'width': 34, 'height': 9}",16.28,False,2024-11-12,ZONE_2-R2-B16,2023-11-13
ITEM_0682,Product_682,Food,"{'length': 56, 'width': 15, 'height': 8}",16.28,False,2024-11-13,ZONE_5-R9-B7,2023-11-14
ITEM_0683,Product_683,Pharmaceuticals,"{'length': 69, 'width': 22, 'height': 16}",16.28,False,2024-11-14,ZONE_3-R8-B5,2023-11-15
ITEM_0684,Product_684,Pharmaceuticals,"{'length': 35, 'width': 41, 'height': 24}",16.28,False,2024-11-15,ZONE_2-R2-B13,2023-11-16
ITEM_0685,Product_685,Machinery,"{'length': 37, 'width': 45, 'height': 23}",16.28,False,2024-11-16,ZONE_5-R9-B19,2023-11-17
ITEM_0686,Product_686,Food,"{'length': 68, 'width': 41, 'height': 21}",16.28,True,2024-11-17,ZONE_3-R3-B2,2023-11-18
ITEM_0687,Product_687,Clothing,"{'length': 73, 'width': 39, 'height': 15}",16.28,False,2024-11-18,ZONE_5-R9-B7,2023-11-19
ITEM_0688,Product_688,Electronics,"{'length': 67, 'width': 21, 'height': 13}",16.28,False,2024-11-19,ZONE_3-R7-B14,2023-11-20
ITEM_0689,Product_689,Machinery,"{'length': 63, 'width': 35, 'height': 22}",16.28,True,2024-11-20,ZONE_4-R2-B8,2023-11-21
ITEM_0690,Product_690,Furniture,"{'length': 98, 'width': 46, 'height': 10}",16.28,False,2024-11-21,ZONE_1-R1-B16,2023-11-22
ITEM_0691,Product_691,Machinery,"{'length': 34, 'width': 43, 'height': 23}",16.28,False,2024-11-22,ZONE_2-R1-B12,2023-11-23
ITEM_0692,Product_692,Machinery,"{'length': 96, 'width': 12, 'height': 12}",16.28,False,2024-11-23,ZONE_5-R7-B13,2023-11-24
ITEM_0693,Product_693,Furniture,"{'length': 53, 'width': 24, 'height': 11}",16.28,True,2024-11-24,ZONE_2-R10-B7,2023-11-25
ITEM_0694,Product_694,Food,"{'length': 48, 'width': 18, 'height': 13}",16.28,False,2024-11-25,ZONE_4-R8-B9,2023-11-26
ITEM_0695,Product_695,Food,"{'length': 98, 'width': 26, 'height': 22}",16.28,True,2024-11-26,ZONE_5-R5-B14,2023-11-27
ITEM_0696,Product_696,Machinery,"{'length': 76, 'width': 16, 'height': 13}",16.28,False,2024-11-27,ZONE_2-R10-B9,2023-11-28
ITEM_0697,Product_697,Clothing,"{'length': 55, 'width': 19, 'height': 6}",16.28,True,2024-11-28,ZONE_1-R4-B7,2023-11-29
ITEM_0698,Product_698,Food,"{'length': 11, 'width': 46, 'height': 8}",16.28,True,2024-11-29,ZONE_4-R1-B18,2023-11-30
ITEM_0699,Product_699,Machinery,"{'length': 85, 'width': 48, 'height': 19}",16.28,True,2024-11-30,ZONE_2-R10-B7,2023-12-01
ITEM_0700,Product_700,Food,"{'length': 97, 'width': 15, 'height': 5}",16.28,True,2024-12-01,ZONE_3-R7-B18,2023-12-02
ITEM_0701,Product_701,Pharmaceuticals,"{'length': 34, 'width': 26, 'height': 6}",16.28,False,2024-12-02,ZONE_3-R2-B6,2023-12-03
ITEM_0702,Product_702,Electronics,"{'length': 93, 'width': 18, 'height': 14}",16.28,False,2024-12-03,ZONE_5-R7-B4,2023-12-04
ITEM_0703,Product_703,Machinery,"{'length': 62, 'width': 33, 'height': 8}",16.28,True,2024-12-04,ZONE_1-R9-B4,2023-12-05
ITEM_0704,Product_704,Food,"{'length': 84, 'width': 20, 'height': 18}",16.28,False,2024-12-05,ZONE_1-R2-B11,2023-12-06
ITEM_0705,Product_705,Food,"{'length': 33, 'width': 21, 'height': 20}",16.28,False,2024-12-06,ZONE_2-R9-B3,2023-12-07
ITEM_0706,Product_706,Pharmaceuticals,"{'length': 32, 'width': 16, 'height': 28}",16.28,True,2024-12-07,ZONE_4-R5-B16,2023-12-08
ITEM_0707,Product_707,Furniture,"{'length': 80, 'width': 46, 'height': 27}",16.28,False,2024-12-08,ZONE_5-R2-B17,2023-12-09
ITEM_0708,Product_708,Machinery,"{'length': 19, 'width': 47, 'height': 9}",16.28,False,2024-12-09,ZONE_2-R3-B12,2023-12-10
ITEM_0709,Product_709,Pharmaceuticals,"{'length': 25, 'width': 44, 'height': 21}",16.28,True,2024-12-10,ZONE_2-R10-B6,2023-12-11
ITEM_0710,Product_710,Food,"{'length': 78, 'width': 43, 'height': 25}",16.28,True,2024-12-11,ZONE_2-R10-B17,2023-12-12
ITEM_0711,Product_711,Pharmaceuticals,"{'length': 71, 'width': 16, 'height': 28}",16.28,True,2024-12-12,ZONE_1-R10-B17,2023-12-13
ITEM_0712,Product_712,Food,"{'length': 75, 'width': 45, 'height': 5}",16.28,True,2024-12-13,ZONE_2-R1-B7,2023-12-14
ITEM_0713,Product_713,Electronics,"{'length': 17, 'width': 35, 'height': 15}",16.28,False,2024-12-14,ZONE_4-R2-B20,2023-12-15
ITEM_0714,Product_714,Electronics,"{'length': 18, 'width': 20, 'height': 8}",16.28,False,2024-12-15,ZONE_2-R1-B18,2023-12-16
ITEM_0715,Product_715,Pharmaceuticals,"{'length': 15, 'width': 25, 'height': 15}",16.28,True,2024-12-16,ZONE_2-R3-B10,2023-12-17
ITEM_0716,Product_716,Pharmaceuticals,"{'length': 91, 'width': 25, 'height': 6}",16.28,False,2024-12-17,ZONE_3-R2-B18,2023-12-18
ITEM_0717,Product_717,Pharmaceuticals,"{'length': 83, 'width': 20, 'height': 5}",16.28,False,2024-12-18,ZONE_1-R8-B1,2023-12-19
ITEM_0718,Product_718,Machinery,"{'length': 59, 'width': 43, 'height': 26}",16.28,False,2024-12-19,ZONE_3-R8-B13,2023-12-20
ITEM_0719,Product_719,Machinery,"{'length': 81, 'width': 12, 'height': 6}",16.28,False,2024-12-20,ZONE_2-R3-B17,2023-12-21
ITEM_0720,Product_720,Food,"{'length': 88, 'width': 20, 'height': 17}",16.28,True,2024-12-21,ZONE_3-R9-B3,2023-12-22
ITEM_0721,Product_721,Machinery,"{'length': 35, 'width': 29, 'height': 21}",16.28,True,2024-12-22,ZONE_4-R3-B1,2023-12-23
ITEM_0722,Product_722,Clothing,"{'length': 11, 'width': 30, 'height': 26}",16.28,True,2024-12-23,ZONE_1-R4-B18,2023-12-24
ITEM_0723,Product_723,Furniture,"{'length': 86, 'width': 41, 'height': 15}",16.28,False,2024-12-24,ZONE_4-R2-B12,2023-12-25
ITEM_0724,Product_724,Food,"{'length': 39, 'width': 40, 'height': 28}",16.28,True,2024-12-25,ZONE_4-R6-B4,2023-12-26
ITEM_0725,Product_725,Machinery,"{'length': 21, 'width': 28, 'height': 16}",16.28,True,2024-12-26,ZONE_4-R2-B19,2023-12-27
ITEM_0726,Product_726,Pharmaceuticals,"{'length': 76, 'width': 29, 'height': 7}",16.28,True,2024-12-27,ZONE_4-R4-B14,2023-12-28
ITEM_0727,Product_727,Food,"{'length': 57, 'width': 35, 'height': 5}",16.28,False,2024-12-28,ZONE_3-R4-B17,2023-12-29
ITEM_0728,Product_728,Machinery,"{'length': 20, 'width': 46, 'height': 17}",16.28,True,2024-12-29,ZONE_5-R3-B4,2023-12-30
ITEM_0729,Product_729,Machinery,"{'length': 32, 'width': 42, 'height': 12}",16.28,False,2024-12-30,ZONE_4-R2-B18,2023-12-31
ITEM_0730,Product_730,Machinery,"{'length': 62, 'width': 18, 'height': 29}",16.28,True,2024-12-31,ZONE_2-R10-B11,2024-01-01
ITEM_0731,Product_731,Pharmaceuticals,"{'length': 57, 'width': 33, 'height': 24}",16.28,False,2025-01-01,ZONE_4-R2-B2,2024-01-02
ITEM_0732,Product_732,Clothing,"{'length': 99, 'width': 35, 'height': 19}",16.28,True,2025-01-02,ZONE_3-R1-B11,2024-01-03
ITEM_0733,Product_733,Food,"{'length': 68, 'width': 11, 'height': 27}",16.28,False,2025-01-03,ZONE_3-R3-B8,2024-01-04
ITEM_0734,Product_734,Furniture,"{'length': 83, 'width': 30, 'height': 10}",16.28,False,2025-01-04,ZONE_4-R1-B9,2024-01-05
ITEM_0735,Product_735,Pharmaceuticals,"{'length': 82, 'width': 11, 'height': 15}",16.28,True,2025-01-05,ZONE_1-R6-B13,2024-01-06
ITEM_0736,Product_736,Clothing,"{'length': 68, 'width': 21, 'height': 19}",16.28,False,2025-01-06,ZONE_4-R9-B12,2024-01-07
ITEM_0737,Product_737,Clothing,"{'length': 71, 'width': 49, 'height': 14}",16.28,True,2025-01-07,ZONE_4-R6-B12,2024-01-08
ITEM_0738,Product_738,Furniture,"{'length': 14, 'width': 36, 'height': 15}",16.28,False,2025-01-08,ZONE_3-R4-B14,2024-01-09
ITEM_0739,Product_739,Pharmaceuticals,"{'length': 78, 'width': 23, 'height': 16}",16.28,True,2025-01-09,ZONE_1-R2-B8,2024-01-10
ITEM_0740,Product_740,Pharmaceuticals,"{'length': 27, 'width': 46, 'height': 5}",16.28,False,2025-01-10,ZONE_2-R3-B20,2024-01-11
ITEM_0741,Product_741,Food,"{'length': 92, 'width': 49, 'height': 24}",16.28,False,2025-01-11,ZONE_5-R5-B7,2024-01-12
ITEM_0742,Product_742,Pharmaceuticals,"{'length': 43, 'width': 39, 'height': 20}",16.28,False,2025-01-12,ZONE_4-R7-B11,2024-01-13
ITEM_0743,Product_743,Machinery,"{'length': 76, 'width': 34, 'height': 7}",16.28,False,2025-01-13,ZONE_1-R10-B6,2024-01-14
ITEM_0744,Product_744,Pharmaceuticals,"{'length': 86, 'width': 32, 'height': 7}",16.28,True,2025-01-14,ZONE_3-R9-B8,2024-01-15
ITEM_0745,Product_745,Machinery,"{'length': 36, 'width': 21, 'height': 10}",16.28,True,2025-01-15,ZONE_4-R5-B7,2024-01-16
ITEM_0746,Product_746,Machinery,"{'length': 90, 'width': 21, 'height': 21}",16.28,False,2025-01-16,ZONE_1-R2-B20,2024-01-17
ITEM_0747,Product_747,Machinery,"{'length': 88, 'width': 30, 'height': 25}",16.28,False,2025-01-17,ZONE_4-R2-B17,2024-01-18
