log_id,item_id,timestamp,movement_type,location,order_id
LOG_01046,ITEM_0590,2023-02-13 14:00:00,out,B11,ORD_1046
LOG_01047,ITEM_0107,2023-02-13 15:00:00,out,B8,ORD_1047
LOG_01048,ITEM_0485,2023-02-13 16:00:00,in,B6,ORD_1048
LOG_01049,ITEM_0849,2023-02-13 17:00:00,in,B3,ORD_1049
LOG_01050,ITEM_0169,2023-02-13 18:00:00,out,B2,ORD_1050
LOG_01051,ITEM_0064,2023-02-13 19:00:00,in,B13,ORD_1051
LOG_01052,ITEM_0872,2023-02-13 20:00:00,in,B16,ORD_1052
LOG_01053,ITEM_0402,2023-02-13 21:00:00,in,B7,ORD_1053
LOG_01054,ITEM_0387,2023-02-13 22:00:00,in,B11,ORD_1054
LOG_01055,ITEM_0361,2023-02-13 23:00:00,out,B12,ORD_1055
LOG_01056,ITEM_0295,2023-02-14 00:00:00,in,B13,ORD_1056
LOG_01057,ITEM_0383,2023-02-14 01:00:00,in,B1,ORD_1057
LOG_01058,ITEM_0511,2023-02-14 02:00:00,in,B8,ORD_1058
LOG_01059,ITEM_0965,2023-02-14 03:00:00,out,B19,ORD_1059
LOG_01060,ITEM_0463,2023-02-14 04:00:00,in,B15,ORD_1060
LOG_01061,ITEM_0384,2023-02-14 05:00:00,out,B11,ORD_1061
LOG_01062,ITEM_0862,2023-02-14 06:00:00,out,B8,ORD_1062
LOG_01063,ITEM_0535,2023-02-14 07:00:00,out,B18,ORD_1063
LOG_01064,ITEM_0326,2023-02-14 08:00:00,out,B7,ORD_1064
LOG_01065,ITEM_0792,2023-02-14 09:00:00,in,B3,ORD_1065
LOG_01066,ITEM_0041,2023-02-14 10:00:00,in,B19,ORD_1066
LOG_01067,ITEM_0237,2023-02-14 11:00:00,in,B4,ORD_1067
LOG_01068,ITEM_0377,2023-02-14 12:00:00,in,B17,ORD_1068
LOG_01069,ITEM_0365,2023-02-14 13:00:00,in,B14,ORD_1069
LOG_01070,ITEM_0874,2023-02-14 14:00:00,out,B15,ORD_1070
LOG_01071,ITEM_0963,2023-02-14 15:00:00,out,B20,ORD_1071
LOG_01072,ITEM_0998,2023-02-14 16:00:00,out,B6,ORD_1072
LOG_01073,ITEM_0968,2023-02-14 17:00:00,in,B9,ORD_1073
LOG_01074,ITEM_0734,2023-02-14 18:00:00,out,B12,ORD_1074
LOG_01075,ITEM_0497,2023-02-14 19:00:00,in,B20,ORD_1075
LOG_01076,ITEM_0605,2023-02-14 20:00:00,in,B3,ORD_1076
LOG_01077,ITEM_0854,2023-02-14 21:00:00,in,B14,ORD_1077
LOG_01078,ITEM_0069,2023-02-14 22:00:00,out,B12,ORD_1078
LOG_01079,ITEM_0427,2023-02-14 23:00:00,out,B6,ORD_1079
LOG_01080,ITEM_0396,2023-02-15 00:00:00,in,B13,ORD_1080
LOG_01081,ITEM_0374,2023-02-15 01:00:00,out,B3,ORD_1081
LOG_01082,ITEM_0809,2023-02-15 02:00:00,out,B13,ORD_1082
LOG_01083,ITEM_0614,2023-02-15 03:00:00,out,B11,ORD_1083
LOG_01084,ITEM_0681,2023-02-15 04:00:00,in,B2,ORD_1084
LOG_01085,ITEM_0646,2023-02-15 05:00:00,in,B8,ORD_1085
LOG_01086,ITEM_0480,2023-02-15 06:00:00,in,B16,ORD_1086
LOG_01087,ITEM_0330,2023-02-15 07:00:00,out,B8,ORD_1087
LOG_01088,ITEM_0353,2023-02-15 08:00:00,in,B19,ORD_1088
LOG_01089,ITEM_0050,2023-02-15 09:00:00,in,B4,ORD_1089
LOG_01090,ITEM_0769,2023-02-15 10:00:00,in,B18,ORD_1090
LOG_01091,ITEM_0080,2023-02-15 11:00:00,out,B15,ORD_1091
LOG_01092,ITEM_0504,2023-02-15 12:00:00,out,B7,ORD_1092
LOG_01093,ITEM_0315,2023-02-15 13:00:00,in,B12,ORD_1093
LOG_01094,ITEM_0503,2023-02-15 14:00:00,in,B1,ORD_1094
LOG_01095,ITEM_0891,2023-02-15 15:00:00,in,B18,ORD_1095
LOG_01096,ITEM_0615,2023-02-15 16:00:00,out,B6,ORD_1096
LOG_01097,ITEM_0311,2023-02-15 17:00:00,in,B10,ORD_1097
LOG_01098,ITEM_0020,2023-02-15 18:00:00,in,B3,ORD_1098
LOG_01099,ITEM_0008,2023-02-15 19:00:00,out,B5,ORD_1099
LOG_01100,ITEM_0990,2023-02-15 20:00:00,in,B7,ORD_1100
LOG_01101,ITEM_0779,2023-02-15 21:00:00,out,B9,ORD_1101
LOG_01102,ITEM_0750,2023-02-15 22:00:00,out,B12,ORD_1102
LOG_01103,ITEM_0216,2023-02-15 23:00:00,out,B19,ORD_1103
LOG_01104,ITEM_0000,2023-02-16 00:00:00,in,B14,ORD_1104
LOG_01105,ITEM_0165,2023-02-16 01:00:00,in,B9,ORD_1105
LOG_01106,ITEM_0576,2023-02-16 02:00:00,in,B12,ORD_1106
LOG_01107,ITEM_0952,2023-02-16 03:00:00,in,B19,ORD_1107
LOG_01108,ITEM_0850,2023-02-16 04:00:00,in,B17,ORD_1108
LOG_01109,ITEM_0458,2023-02-16 05:00:00,out,B14,ORD_1109
LOG_01110,ITEM_0778,2023-02-16 06:00:00,in,B8,ORD_1110
LOG_01111,ITEM_0977,2023-02-16 07:00:00,out,B19,ORD_1111
LOG_01112,ITEM_0880,2023-02-16 08:00:00,out,B9,ORD_1112
LOG_01113,ITEM_0890,2023-02-16 09:00:00,out,B8,ORD_1113
LOG_01114,ITEM_0491,2023-02-16 10:00:00,in,B3,ORD_1114
LOG_01115,ITEM_0609,2023-02-16 11:00:00,in,B2,ORD_1115
LOG_01116,ITEM_0586,2023-02-16 12:00:00,in,B16,ORD_1116
LOG_01117,ITEM_0042,2023-02-16 13:00:00,out,B16,ORD_1117
LOG_01118,ITEM_0467,2023-02-16 14:00:00,in,B4,ORD_1118
LOG_01119,ITEM_0618,2023-02-16 15:00:00,out,B13,ORD_1119
LOG_01120,ITEM_0963,2023-02-16 16:00:00,out,B19,ORD_1120
LOG_01121,ITEM_0554,2023-02-16 17:00:00,in,B4,ORD_1121
LOG_01122,ITEM_0167,2023-02-16 18:00:00,in,B19,ORD_1122
LOG_01123,ITEM_0800,2023-02-16 19:00:00,out,B12,ORD_1123
LOG_01124,ITEM_0461,2023-02-16 20:00:00,in,B17,ORD_1124
LOG_01125,ITEM_0436,2023-02-16 21:00:00,out,B7,ORD_1125
LOG_01126,ITEM_0901,2023-02-16 22:00:00,out,B17,ORD_1126
LOG_01127,ITEM_0001,2023-02-16 23:00:00,out,B13,ORD_1127
LOG_01128,ITEM_0453,2023-02-17 00:00:00,in,B5,ORD_1128
LOG_01129,ITEM_0550,2023-02-17 01:00:00,out,B6,ORD_1129
LOG_01130,ITEM_0149,2023-02-17 02:00:00,out,B1,ORD_1130
LOG_01131,ITEM_0828,2023-02-17 03:00:00,in,B2,ORD_1131
LOG_01132,ITEM_0154,2023-02-17 04:00:00,in,B5,ORD_1132
LOG_01133,ITEM_0112,2023-02-17 05:00:00,in,B3,ORD_1133
LOG_01134,ITEM_0223,2023-02-17 06:00:00,in,B1,ORD_1134
LOG_01135,ITEM_0228,2023-02-17 07:00:00,out,B9,ORD_1135
LOG_01136,ITEM_0274,2023-02-17 08:00:00,in,B11,ORD_1136
LOG_01137,ITEM_0365,2023-02-17 09:00:00,out,B20,ORD_1137
LOG_01138,ITEM_0852,2023-02-17 10:00:00,in,B2,ORD_1138
LOG_01139,ITEM_0624,2023-02-17 11:00:00,in,B1,ORD_1139
LOG_01140,ITEM_0849,2023-02-17 12:00:00,in,B20,ORD_1140
LOG_01141,ITEM_0499,2023-02-17 13:00:00,in,B15,ORD_1141
LOG_01142,ITEM_0965,2023-02-17 14:00:00,in,B3,ORD_1142
LOG_01143,ITEM_0003,2023-02-17 15:00:00,out,B5,ORD_1143
LOG_01144,ITEM_0086,2023-02-17 16:00:00,out,B19,ORD_1144
LOG_01145,ITEM_0100,2023-02-17 17:00:00,in,B8,ORD_1145
LOG_01146,ITEM_0482,2023-02-17 18:00:00,out,B20,ORD_1146
LOG_01147,ITEM_0285,2023-02-17 19:00:00,in,B20,ORD_1147
LOG_01148,ITEM_0147,2023-02-17 20:00:00,out,B18,ORD_1148
LOG_01149,ITEM_0364,2023-02-17 21:00:00,in,B18,ORD_1149
LOG_01150,ITEM_0086,2023-02-17 22:00:00,in,B20,ORD_1150
LOG_01151,ITEM_0111,2023-02-17 23:00:00,in,B5,ORD_1151
LOG_01152,ITEM_0756,2023-02-18 00:00:00,out,B5,ORD_1152
LOG_01153,ITEM_0455,2023-02-18 01:00:00,out,B5,ORD_1153
LOG_01154,ITEM_0639,2023-02-18 02:00:00,in,B3,ORD_1154
LOG_01155,ITEM_0318,2023-02-18 03:00:00,in,B2,ORD_1155
LOG_01156,ITEM_0379,2023-02-18 04:00:00,out,B19,ORD_1156
LOG_01157,ITEM_0661,2023-02-18 05:00:00,in,B10,ORD_1157
LOG_01158,ITEM_0084,2023-02-18 06:00:00,in,B17,ORD_1158
LOG_01159,ITEM_0341,2023-02-18 07:00:00,in,B4,ORD_1159
LOG_01160,ITEM_0497,2023-02-18 08:00:00,out,B6,ORD_1160
LOG_01161,ITEM_0910,2023-02-18 09:00:00,in,B10,ORD_1161
LOG_01162,ITEM_0783,2023-02-18 10:00:00,out,B14,ORD_1162
LOG_01163,ITEM_0598,2023-02-18 11:00:00,out,B14,ORD_1163
LOG_01164,ITEM_0412,2023-02-18 12:00:00,out,B1,ORD_1164
LOG_01165,ITEM_0241,2023-02-18 13:00:00,in,B5,ORD_1165
LOG_01166,ITEM_0385,2023-02-18 14:00:00,out,B8,ORD_1166
LOG_01167,ITEM_0130,2023-02-18 15:00:00,out,B8,ORD_1167
LOG_01168,ITEM_0924,2023-02-18 16:00:00,out,B4,ORD_1168
LOG_01169,ITEM_0663,2023-02-18 17:00:00,in,B14,ORD_1169
LOG_01170,ITEM_0517,2023-02-18 18:00:00,in,B19,ORD_1170
LOG_01171,ITEM_0333,2023-02-18 19:00:00,in,B16,ORD_1171
LOG_01172,ITEM_0408,2023-02-18 20:00:00,in,B15,ORD_1172
LOG_01173,ITEM_0675,2023-02-18 21:00:00,in,B12,ORD_1173
LOG_01174,ITEM_0615,2023-02-18 22:00:00,in,B15,ORD_1174
LOG_01175,ITEM_0673,2023-02-18 23:00:00,out,B1,ORD_1175
LOG_01176,ITEM_0577,2023-02-19 00:00:00,out,B12,ORD_1176
LOG_01177,ITEM_0801,2023-02-19 01:00:00,in,B4,ORD_1177
LOG_01178,ITEM_0029,2023-02-19 02:00:00,in,B11,ORD_1178
LOG_01179,ITEM_0657,2023-02-19 03:00:00,in,B5,ORD_1179
LOG_01180,ITEM_0545,2023-02-19 04:00:00,in,B6,ORD_1180
LOG_01181,ITEM_0462,2023-02-19 05:00:00,in,B18,ORD_1181
LOG_01182,ITEM_0063,2023-02-19 06:00:00,in,B10,ORD_1182
LOG_01183,ITEM_0945,2023-02-19 07:00:00,out,B18,ORD_1183
LOG_01184,ITEM_0731,2023-02-19 08:00:00,out,B6,ORD_1184
LOG_01185,ITEM_0498,2023-02-19 09:00:00,out,B20,ORD_1185
LOG_01186,ITEM_0084,2023-02-19 10:00:00,in,B6,ORD_1186
LOG_01187,ITEM_0802,2023-02-19 11:00:00,out,B11,ORD_1187
LOG_01188,ITEM_0598,2023-02-19 12:00:00,in,B10,ORD_1188
LOG_01189,ITEM_0564,2023-02-19 13:00:00,in,B19,ORD_1189
LOG_01190,ITEM_0526,2023-02-19 14:00:00,out,B5,ORD_1190
LOG_01191,ITEM_0462,2023-02-19 15:00:00,in,B12,ORD_1191
LOG_01192,ITEM_0017,2023-02-19 16:00:00,in,B1,ORD_1192
LOG_01193,ITEM_0817,2023-02-19 17:00:00,out,B15,ORD_1193
LOG_01194,ITEM_0766,2023-02-19 18:00:00,in,B9,ORD_1194
LOG_01195,ITEM_0132,2023-02-19 19:00:00,out,B5,ORD_1195
LOG_01196,ITEM_0115,2023-02-19 20:00:00,out,B3,ORD_1196
LOG_01197,ITEM_0970,2023-02-19 21:00:00,in,B2,ORD_1197
LOG_01198,ITEM_0412,2023-02-19 22:00:00,in,B1,ORD_1198
LOG_01199,ITEM_0450,2023-02-19 23:00:00,out,B19,ORD_1199
LOG_01200,ITEM_0029,2023-02-20 00:00:00,in,B19,ORD_1200
LOG_01201,ITEM_0134,2023-02-20 01:00:00,in,B8,ORD_1201
LOG_01202,ITEM_0185,2023-02-20 02:00:00,in,B19,ORD_1202
LOG_01203,ITEM_0775,2023-02-20 03:00:00,in,B15,ORD_1203
LOG_01204,ITEM_0303,2023-02-20 04:00:00,in,B4,ORD_1204
LOG_01205,ITEM_0268,2023-02-20 05:00:00,out,B18,ORD_1205
LOG_01206,ITEM_0070,2023-02-20 06:00:00,in,B12,ORD_1206
LOG_01207,ITEM_0572,2023-02-20 07:00:00,in,B20,ORD_1207
LOG_01208,ITEM_0877,2023-02-20 08:00:00,in,B15,ORD_1208
LOG_01209,ITEM_0258,2023-02-20 09:00:00,in,B3,ORD_1209
LOG_01210,ITEM_0925,2023-02-20 10:00:00,out,B12,ORD_1210
LOG_01211,ITEM_0418,2023-02-20 11:00:00,in,B19,ORD_1211
LOG_01212,ITEM_0323,2023-02-20 12:00:00,in,B10,ORD_1212
LOG_01213,ITEM_0854,2023-02-20 13:00:00,out,B7,ORD_1213
LOG_01214,ITEM_0782,2023-02-20 14:00:00,out,B12,ORD_1214
LOG_01215,ITEM_0894,2023-02-20 15:00:00,out,B18,ORD_1215
LOG_01216,ITEM_0211,2023-02-20 16:00:00,out,B8,ORD_1216
LOG_01217,ITEM_0943,2023-02-20 17:00:00,out,B15,ORD_1217
LOG_01218,ITEM_0742,2023-02-20 18:00:00,out,B11,ORD_1218
LOG_01219,ITEM_0822,2023-02-20 19:00:00,in,B3,ORD_1219
LOG_01220,ITEM_0460,2023-02-20 20:00:00,out,B9,ORD_1220
LOG_01221,ITEM_0491,2023-02-20 21:00:00,in,B11,ORD_1221
LOG_01222,ITEM_0867,2023-02-20 22:00:00,out,B12,ORD_1222
LOG_01223,ITEM_0153,2023-02-20 23:00:00,in,B9,ORD_1223
LOG_01224,ITEM_0980,2023-02-21 00:00:00,out,B12,ORD_1224
LOG_01225,ITEM_0439,2023-02-21 01:00:00,in,B2,ORD_1225
LOG_01226,ITEM_0207,2023-02-21 02:00:00,in,B6,ORD_1226
LOG_01227,ITEM_0573,2023-02-21 03:00:00,in,B11,ORD_1227
LOG_01228,ITEM_0102,2023-02-21 04:00:00,in,B4,ORD_1228
LOG_01229,ITEM_0345,2023-02-21 05:00:00,out,B14,ORD_1229
LOG_01230,ITEM_0908,2023-02-21 06:00:00,out,B8,ORD_1230
LOG_01231,ITEM_0729,2023-02-21 07:00:00,out,B4,ORD_1231
LOG_01232,ITEM_0542,2023-02-21 08:00:00,out,B19,ORD_1232
LOG_01233,ITEM_0472,2023-02-21 09:00:00,out,B5,ORD_1233
LOG_01234,ITEM_0739,2023-02-21 10:00:00,in,B14,ORD_1234
LOG_01235,ITEM_0944,2023-02-21 11:00:00,out,B6,ORD_1235
LOG_01236,ITEM_0982,2023-02-21 12:00:00,in,B11,ORD_1236
LOG_01237,ITEM_0494,2023-02-21 13:00:00,in,B7,ORD_1237
LOG_01238,ITEM_0149,2023-02-21 14:00:00,in,B1,ORD_1238
LOG_01239,ITEM_0431,2023-02-21 15:00:00,in,B5,ORD_1239
LOG_01240,ITEM_0019,2023-02-21 16:00:00,in,B2,ORD_1240
LOG_01241,ITEM_0023,2023-02-21 17:00:00,in,B12,ORD_1241
LOG_01242,ITEM_0057,2023-02-21 18:00:00,in,B19,ORD_1242
LOG_01243,ITEM_0584,2023-02-21 19:00:00,out,B2,ORD_1243
LOG_01244,ITEM_0840,2023-02-21 20:00:00,out,B10,ORD_1244
LOG_01245,ITEM_0233,2023-02-21 21:00:00,out,B5,ORD_1245
LOG_01246,ITEM_0534,2023-02-21 22:00:00,in,B6,ORD_1246
LOG_01247,ITEM_0921,2023-02-21 23:00:00,in,B19,ORD_1247
LOG_01248,ITEM_0880,2023-02-22 00:00:00,out,B9,ORD_1248
LOG_01249,ITEM_0942,2023-02-22 01:00:00,in,B10,ORD_1249
LOG_01250,ITEM_0822,2023-02-22 02:00:00,in,B5,ORD_1250
LOG_01251,ITEM_0177,2023-02-22 03:00:00,out,B17,ORD_1251
LOG_01252,ITEM_0902,2023-02-22 04:00:00,in,B18,ORD_1252
LOG_01253,ITEM_0727,2023-02-22 05:00:00,out,B18,ORD_1253
LOG_01254,ITEM_0360,2023-02-22 06:00:00,out,B7,ORD_1254
LOG_01255,ITEM_0152,2023-02-22 07:00:00,out,B13,ORD_1255
LOG_01256,ITEM_0286,2023-02-22 08:00:00,in,B12,ORD_1256
LOG_01257,ITEM_0376,2023-02-22 09:00:00,in,B4,ORD_1257
LOG_01258,ITEM_0015,2023-02-22 10:00:00,in,B9,ORD_1258
LOG_01259,ITEM_0967,2023-02-22 11:00:00,out,B8,ORD_1259
LOG_01260,ITEM_0572,2023-02-22 12:00:00,out,B1,ORD_1260
LOG_01261,ITEM_0674,2023-02-22 13:00:00,in,B13,ORD_1261
LOG_01262,ITEM_0302,2023-02-22 14:00:00,out,B9,ORD_1262
LOG_01263,ITEM_0540,2023-02-22 15:00:00,in,B18,ORD_1263
LOG_01264,ITEM_0449,2023-02-22 16:00:00,in,B15,ORD_1264
LOG_01265,ITEM_0582,2023-02-22 17:00:00,in,B2,ORD_1265
LOG_01266,ITEM_0185,2023-02-22 18:00:00,in,B16,ORD_1266
LOG_01267,ITEM_0191,2023-02-22 19:00:00,out,B12,ORD_1267
LOG_01268,ITEM_0442,2023-02-22 20:00:00,out,B16,ORD_1268
LOG_01269,ITEM_0702,2023-02-22 21:00:00,out,B9,ORD_1269
LOG_01270,ITEM_0421,2023-02-22 22:00:00,out,B11,ORD_1270
LOG_01271,ITEM_0712,2023-02-22 23:00:00,out,B20,ORD_1271
LOG_01272,ITEM_0536,2023-02-23 00:00:00,out,B12,ORD_1272
LOG_01273,ITEM_0137,2023-02-23 01:00:00,in,B10,ORD_1273
LOG_01274,ITEM_0841,2023-02-23 02:00:00,out,B11,ORD_1274
LOG_01275,ITEM_0861,2023-02-23 03:00:00,in,B19,ORD_1275
LOG_01276,ITEM_0306,2023-02-23 04:00:00,in,B7,ORD_1276
LOG_01277,ITEM_0394,2023-02-23 05:00:00,in,B10,ORD_1277
LOG_01278,ITEM_0539,2023-02-23 06:00:00,out,B2,ORD_1278
LOG_01279,ITEM_0128,2023-02-23 07:00:00,in,B3,ORD_1279
LOG_01280,ITEM_0598,2023-02-23 08:00:00,in,B10,ORD_1280
LOG_01281,ITEM_0931,2023-02-23 09:00:00,in,B17,ORD_1281
LOG_01282,ITEM_0926,2023-02-23 10:00:00,out,B7,ORD_1282
LOG_01283,ITEM_0309,2023-02-23 11:00:00,in,B1,ORD_1283
LOG_01284,ITEM_0323,2023-02-23 12:00:00,out,B19,ORD_1284
LOG_01285,ITEM_0221,2023-02-23 13:00:00,out,B13,ORD_1285
LOG_01286,ITEM_0309,2023-02-23 14:00:00,out,B14,ORD_1286
LOG_01287,ITEM_0922,2023-02-23 15:00:00,out,B18,ORD_1287
LOG_01288,ITEM_0900,2023-02-23 16:00:00,out,B13,ORD_1288
LOG_01289,ITEM_0490,2023-02-23 17:00:00,in,B1,ORD_1289
LOG_01290,ITEM_0671,2023-02-23 18:00:00,in,B2,ORD_1290
LOG_01291,ITEM_0524,2023-02-23 19:00:00,out,B10,ORD_1291
LOG_01292,ITEM_0269,2023-02-23 20:00:00,out,B4,ORD_1292
LOG_01293,ITEM_0618,2023-02-23 21:00:00,out,B5,ORD_1293
LOG_01294,ITEM_0981,2023-02-23 22:00:00,in,B6,ORD_1294
LOG_01295,ITEM_0621,2023-02-23 23:00:00,out,B20,ORD_1295
LOG_01296,ITEM_0540,2023-02-24 00:00:00,in,B17,ORD_1296
LOG_01297,ITEM_0214,2023-02-24 01:00:00,out,B4,ORD_1297
LOG_01298,ITEM_0052,2023-02-24 02:00:00,in,B14,ORD_1298
LOG_01299,ITEM_0184,2023-02-24 03:00:00,out,B9,ORD_1299
LOG_01300,ITEM_0973,2023-02-24 04:00:00,in,B10,ORD_1300
LOG_01301,ITEM_0326,2023-02-24 05:00:00,in,B19,ORD_1301
LOG_01302,ITEM_0010,2023-02-24 06:00:00,out,B12,ORD_1302
LOG_01303,ITEM_0495,2023-02-24 07:00:00,out,B18,ORD_1303
LOG_01304,ITEM_0581,2023-02-24 08:00:00,out,B10,ORD_1304
LOG_01305,ITEM_0385,2023-02-24 09:00:00,in,B15,ORD_1305
LOG_01306,ITEM_0722,2023-02-24 10:00:00,out,B13,ORD_1306
LOG_01307,ITEM_0591,2023-02-24 11:00:00,out,B15,ORD_1307
LOG_01308,ITEM_0600,2023-02-24 12:00:00,out,B18,ORD_1308
LOG_01309,ITEM_0312,2023-02-24 13:00:00,in,B8,ORD_1309
LOG_01310,ITEM_0926,2023-02-24 14:00:00,out,B8,ORD_1310
LOG_01311,ITEM_0937,2023-02-24 15:00:00,out,B6,ORD_1311
LOG_01312,ITEM_0972,2023-02-24 16:00:00,out,B10,ORD_1312
LOG_01313,ITEM_0714,2023-02-24 17:00:00,out,B15,ORD_1313
LOG_01314,ITEM_0670,2023-02-24 18:00:00,out,B20,ORD_1314
LOG_01315,ITEM_0494,2023-02-24 19:00:00,in,B8,ORD_1315
LOG_01316,ITEM_0671,2023-02-24 20:00:00,out,B17,ORD_1316
LOG_01317,ITEM_0515,2023-02-24 21:00:00,out,B7,ORD_1317
LOG_01318,ITEM_0859,2023-02-24 22:00:00,out,B17,ORD_1318
LOG_01319,ITEM_0652,2023-02-24 23:00:00,in,B1,ORD_1319
LOG_01320,ITEM_0738,2023-02-25 00:00:00,in,B17,ORD_1320
LOG_01321,ITEM_0000,2023-02-25 01:00:00,in,B10,ORD_1321
LOG_01322,ITEM_0887,2023-02-25 02:00:00,in,B15,ORD_1322
LOG_01323,ITEM_0374,2023-02-25 03:00:00,out,B15,ORD_1323
LOG_01324,ITEM_0415,2023-02-25 04:00:00,out,B6,ORD_1324
LOG_01325,ITEM_0380,2023-02-25 05:00:00,out,B2,ORD_1325
LOG_01326,ITEM_0309,2023-02-25 06:00:00,out,B14,ORD_1326
LOG_01327,ITEM_0269,2023-02-25 07:00:00,out,B1,ORD_1327
LOG_01328,ITEM_0023,2023-02-25 08:00:00,in,B17,ORD_1328
LOG_01329,ITEM_0726,2023-02-25 09:00:00,in,B17,ORD_1329
LOG_01330,ITEM_0241,2023-02-25 10:00:00,out,B2,ORD_1330
LOG_01331,ITEM_0538,2023-02-25 11:00:00,out,B2,ORD_1331
LOG_01332,ITEM_0134,2023-02-25 12:00:00,in,B10,ORD_1332
LOG_01333,ITEM_0990,2023-02-25 13:00:00,in,B18,ORD_1333
LOG_01334,ITEM_0686,2023-02-25 14:00:00,out,B5,ORD_1334
LOG_01335,ITEM_0229,2023-02-25 15:00:00,in,B15,ORD_1335
LOG_01336,ITEM_0752,2023-02-25 16:00:00,in,B6,ORD_1336
LOG_01337,ITEM_0466,2023-02-25 17:00:00,in,B16,ORD_1337
LOG_01338,ITEM_0155,2023-02-25 18:00:00,out,B3,ORD_1338
LOG_01339,ITEM_0670,2023-02-25 19:00:00,in,B8,ORD_1339
LOG_01340,ITEM_0515,2023-02-25 20:00:00,in,B11,ORD_1340
LOG_01341,ITEM_0386,2023-02-25 21:00:00,in,B15,ORD_1341
LOG_01342,ITEM_0840,2023-02-25 22:00:00,out,B17,ORD_1342
LOG_01343,ITEM_0899,2023-02-25 23:00:00,out,B5,ORD_1343
LOG_01344,ITEM_0067,2023-02-26 00:00:00,out,B9,ORD_1344
LOG_01345,ITEM_0484,2023-02-26 01:00:00,in,B12,ORD_1345
LOG_01346,ITEM_0715,2023-02-26 02:00:00,out,B13,ORD_1346
LOG_01347,ITEM_0231,2023-02-26 03:00:00,in,B20,ORD_1347
LOG_01348,ITEM_0495,2023-02-26 04:00:00,in,B4,ORD_1348
LOG_01349,ITEM_0914,2023-02-26 05:00:00,out,B1,ORD_1349
LOG_01350,ITEM_0605,2023-02-26 06:00:00,in,B19,ORD_1350
LOG_01351,ITEM_0106,2023-02-26 07:00:00,out,B15,ORD_1351
LOG_01352,ITEM_0939,2023-02-26 08:00:00,out,B16,ORD_1352
LOG_01353,ITEM_0442,2023-02-26 09:00:00,in,B20,ORD_1353
LOG_01354,ITEM_0973,2023-02-26 10:00:00,in,B20,ORD_1354
LOG_01355,ITEM_0265,2023-02-26 11:00:00,out,B7,ORD_1355
LOG_01356,ITEM_0540,2023-02-26 12:00:00,out,B11,ORD_1356
LOG_01357,ITEM_0367,2023-02-26 13:00:00,in,B20,ORD_1357
LOG_01358,ITEM_0955,2023-02-26 14:00:00,out,B3,ORD_1358
LOG_01359,ITEM_0211,2023-02-26 15:00:00,in,B15,ORD_1359
LOG_01360,ITEM_0120,2023-02-26 16:00:00,out,B9,ORD_1360
LOG_01361,ITEM_0628,2023-02-26 17:00:00,out,B19,ORD_1361
LOG_01362,ITEM_0126,2023-02-26 18:00:00,out,B9,ORD_1362
LOG_01363,ITEM_0265,2023-02-26 19:00:00,in,B2,ORD_1363
LOG_01364,ITEM_0057,2023-02-26 20:00:00,out,B1,ORD_1364
LOG_01365,ITEM_0210,2023-02-26 21:00:00,in,B17,ORD_1365
LOG_01366,ITEM_0719,2023-02-26 22:00:00,in,B12,ORD_1366
LOG_01367,ITEM_0426,2023-02-26 23:00:00,out,B1,ORD_1367
LOG_01368,ITEM_0023,2023-02-27 00:00:00,out,B12,ORD_1368
LOG_01369,ITEM_0962,2023-02-27 01:00:00,in,B8,ORD_1369
LOG_01370,ITEM_0086,2023-02-27 02:00:00,in,B14,ORD_1370
LOG_01371,ITEM_0698,2023-02-27 03:00:00,in,B12,ORD_1371
LOG_01372,ITEM_0929,2023-02-27 04:00:00,in,B16,ORD_1372
LOG_01373,ITEM_0031,2023-02-27 05:00:00,in,B8,ORD_1373
LOG_01374,ITEM_0782,2023-02-27 06:00:00,out,B15,ORD_1374
LOG_01375,ITEM_0881,2023-02-27 07:00:00,out,B11,ORD_1375
LOG_01376,ITEM_0714,2023-02-27 08:00:00,in,B11,ORD_1376
LOG_01377,ITEM_0861,2023-02-27 09:00:00,in,B9,ORD_1377
LOG_01378,ITEM_0234,2023-02-27 10:00:00,out,B16,ORD_1378
LOG_01379,ITEM_0596,2023-02-27 11:00:00,out,B19,ORD_1379
LOG_01380,ITEM_0252,2023-02-27 12:00:00,in,B15,ORD_1380
LOG_01381,ITEM_0716,2023-02-27 13:00:00,out,B12,ORD_1381
LOG_01382,ITEM_0870,2023-02-27 14:00:00,out,B4,ORD_1382
LOG_01383,ITEM_0807,2023-02-27 15:00:00,out,B12,ORD_1383
LOG_01384,ITEM_0179,2023-02-27 16:00:00,in,B16,ORD_1384
LOG_01385,ITEM_0289,2023-02-27 17:00:00,in,B13,ORD_1385
LOG_01386,ITEM_0663,2023-02-27 18:00:00,out,B9,ORD_1386
LOG_01387,ITEM_0066,2023-02-27 19:00:00,in,B3,ORD_1387
LOG_01388,ITEM_0485,2023-02-27 20:00:00,out,B5,ORD_1388
LOG_01389,ITEM_0996,2023-02-27 21:00:00,in,B9,ORD_1389
LOG_01390,ITEM_0983,2023-02-27 22:00:00,in,B12,ORD_1390
LOG_01391,ITEM_0096,2023-02-27 23:00:00,out,B17,ORD_1391
LOG_01392,ITEM_0222,2023-02-28 00:00:00,out,B16,ORD_1392
LOG_01393,ITEM_0127,2023-02-28 01:00:00,out,B2,ORD_1393
LOG_01394,ITEM_0038,2023-02-28 02:00:00,out,B11,ORD_1394
